Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
7.067074298858643,7.387978654041695,6.747968565376573,7.302284891291713,1676018400
7.610302448272705,7.630078482754629,7.44670470896017,7.498241453269114,984306400
7.6861138343811035,7.787088712652057,7.50573634369612,7.545886105322347,848906800
7.853002071380615,7.884163501665716,7.751427986148013,7.767606774804264,654379600
7.741245746612549,7.940199940657006,7.682517686848463,7.886865347615031,599712400
7.60521125793457,7.6849130928775935,7.475771285469758,7.645361812380294,759362800
7.61719274520874,7.675920761279949,7.42213357775783,7.631575312433928,762834800
7.561463832855225,7.746934669629497,7.4985408852374515,7.699892877436997,782678400
7.441012382507324,7.578242882846084,7.336441904346121,7.475769462943759,1025726800
7.12400484085083,7.306479320770676,7.077561519271861,7.247451248815021,1282915200
7.2606353759765625,7.325954616700982,6.931940514012006,6.975985935953471,1223891200
7.393672466278076,7.517719775177243,7.378691417440176,7.409253589172183,754238800
7.347527980804443,7.393670462828672,7.106026242076259,7.171644722391375,1048006400
7.314268112182617,7.554572084592294,7.303481184716263,7.493147725556581,850654000
7.591126918792725,7.607307311560522,7.46408407226936,7.508728770684548,666282400
7.696892261505127,7.772399116904452,7.591122496570939,7.7720998802249355,815614800
7.815250873565674,7.968361737503107,7.759219970309915,7.781093065172201,876472800
7.9087371826171875,7.934205124216224,7.800270202668185,7.926414563211235,688548000
7.883869171142578,7.956678966045663,7.802668739662437,7.9455919963643185,650106800
7.6693315505981445,7.847311084382296,7.629481039513764,7.736747858827307,758304400
7.518917560577393,7.764913494429337,7.507231319542576,7.739145516970259,886942000
7.470676898956299,7.604611808908537,7.360412906882034,7.587832140504384,1000770400
7.2870049476623535,7.547684348814302,7.265731919852109,7.534799557184387,854630000
7.506030559539795,7.5201122903128,7.257037556031202,7.336140078451875,776356000
7.595925807952881,7.6064127048947725,7.411952655513365,7.437720642307488,545759200
7.618990898132324,7.764910434021034,7.610901103764774,7.669329085515812,602960400
7.781094551086426,7.785888742667498,7.655549459402655,7.659744377036093,585074000
8.00761604309082,8.022597093068102,7.809260348577474,7.823342887599591,783678000
8.146041870117188,8.176904068846056,8.075029129387124,8.107988386236139,872855200
8.21196174621582,8.23982838356803,8.132559951997402,8.15742941964846,784621600
8.095107078552246,8.359979768499525,8.051960153463025,8.320428487175967,776490400
8.205368995666504,8.26889041913859,8.134956323449392,8.15473155902144,717262000
8.119075775146484,8.229639800788025,8.027089238949548,8.227242705375817,768457200
8.060051918029785,8.185896267638894,8.033084585885952,8.119976922497273,714277200
7.991130352020264,8.098098690961136,7.964463076473872,8.091806718116946,549942400
8.039074897766113,8.082521853045355,7.9258145372744355,7.998025037953273,584948000
7.675624847412109,7.921920842754357,7.619593932647505,7.91383024429513,1133344800
7.536594867706299,7.729556239503167,7.491051657029183,7.691802788482289,739452000
7.44520902633667,7.634575591310474,7.28760398025455,7.619593742776661,1022896000
7.3990654945373535,7.518617828711628,7.287002883430669,7.505433003753738,693842800
7.449705123901367,7.57465015939856,7.375695980937712,7.520717096599705,615235600
7.750532627105713,7.7535297973476265,7.483263611232788,7.505435150093883,654556000
7.733154296875,7.877276896991188,7.637272854868217,7.864692142688889,738144400
7.778995990753174,7.787385024302001,7.645360326522437,7.697196312838876,433322400
7.709181785583496,7.845813018806422,7.636372015283912,7.746335963047501,562878400
7.544685363769531,7.682515156430367,7.3837839266683085,7.68011886099761,1190924000
7.572549819946289,7.664536353681003,7.460788049688798,7.472175052690585,812047600
7.5341949462890625,7.699590460088482,7.40984847411368,7.437714296580924,824866000
7.4877543449401855,7.639666641334545,7.443109650356562,7.586032840429176,1039858400
