Close,High,Low,Open,Volume,Return,MA_5,MA_20,Volatility,Future_Return,Target
1.3899999856948853,1.3986669778823853,1.3819999694824219,1.3960000276565552,1777500,0.006274368474681324,1.3735999822616578,1.377933245897293,0.014586960704649888,0.02446046003637159,1
1.4240000247955322,1.4579999446868896,1.3673330545425415,1.386667013168335,9913500,0.02446046003637159,1.391066598892212,1.3777998983860016,0.013583939155595833,-0.01685396644626902,0
1.399999976158142,1.425333023071289,1.3766670227050781,1.4166669845581055,5347500,-0.01685396644626902,1.3957331895828247,1.3745332479476928,0.014896088590841345,0.009047900081496474,1
1.4126670360565186,1.4333330392837524,1.397333025932312,1.4259999990463257,3363000,0.009047900081496474,1.4016000032424927,1.3771332502365112,0.015111162164285263,0.030674556193044822,1
1.4559999704360962,1.4566669464111328,1.4033329486846924,1.4093329906463623,4209000,0.030674556193044822,1.416533398628235,1.38126659989357,0.018505862152616404,-0.019688855560503704,0
1.4273329973220823,1.5166670083999634,1.420667052268982,1.4626669883728027,6837000,-0.019688855560503704,1.4240000009536744,1.3826665997505188,0.023130171066930737,-0.007472687021170099,0
1.4166669845581057,1.4586670398712158,1.4033329486846924,1.4453330039978027,4837500,-0.007472687021170099,1.422533392906189,1.3830999493598939,0.020896501517640498,0.024470155498245383,1
1.4513330459594729,1.5,1.4106669425964355,1.418666958808899,5589000,0.024470155498245383,1.432800006866455,1.3874666035175323,0.02115900205080956,0.14377604178645087,1
1.659999966621399,1.6886670589447021,1.476667046546936,1.5066670179367065,28110000,0.14377604178645087,1.4822665929794312,1.4023666024208068,0.06471961425757772,-0.01847406504906357,0
1.6293330192565918,1.664667010307312,1.581333041191101,1.6579999923706055,15165000,-0.01847406504906357,1.5169332027435303,1.4157332539558412,0.0690080620776751,0.022094938803772557,1
1.6653330326080322,1.6666669845581055,1.6019999980926514,1.6333329677581787,7642500,0.022094938803772557,1.5645332098007203,1.4315332531929017,0.06471196654027063,-0.014011054969474968,0
1.6419999599456787,1.7126669883728027,1.6033329963684082,1.6666669845581055,14346000,-0.014011054969474968,1.609599804878235,1.4461665987968444,0.06578833749520253,0.1920420319478,1
1.957332968711853,1.9980000257492065,1.6033329963684082,1.6319999694824219,45907500,0.1920420319478,1.710799789428711,1.4755665957927704,0.09669128275343847,-0.04495910574501383,0
